Id_tag,Id,Name,Algorithms,Difficulty
2972,584B,Kolya and Tanya,combinatorics,1500
2973,584A,Olesya and Rodion,math,1100
2974,583B,Robot's Task,greedy;implementation,1200
2975,583A,Asphalting Roads,implementation,1000
2976,582E,Boolean Function,bitmasks;dp;expression parsing,2900
2977,582D,Number of Binominal Coefficients,dp;math;number theory,3100
2978,582C,Superior Periodic Subarrays,number theory,2900
2979,582B,Once Again...,constructive algorithms;dp;matrices,2000
2980,582A,GCD Table,constructive algorithms;greedy;number theory,1700
2981,581F,Zublicanes and Mumocrates,dp;trees;two pointers,2600
2982,581E,Kojiro and Furrari,dp;greedy,2600
2983,581D,Three Logos,bitmasks;brute force;constructive algorithms;geometry;implementation;math,1700
2984,581C,Developing Skills,implementation;math;sortings,1400
2985,581B,Luxurious Houses,implementation;math,1200
2986,581A,Vasya the Hipster,implementation;math,700
2987,580E,Kefa and Watch,data structures;hashing;strings,2700
2988,580D,Kefa and Dishes,bitmasks;dp,1900
2989,580C,Kefa and Park,dfs and similar;graphs;trees,1500
2990,580B,Kefa and Company,binary search;sortings;two pointers,1500
2991,580A,Kefa and First Steps,brute force;dp;implementation,1000
2992,579B,Finding Team Member,brute force;implementation;sortings,1400
2993,579A,Raising Bacteria,bitmasks,1000
2994,578F,Mirror Box,matrices;trees,3400
2995,578E,Walking!,constructive algorithms;greedy,2500
2996,578D,LCS Again,dp;greedy,2800
2997,578C,Weakness and Poorness,ternary search,2100
2998,578B,"""Or"" Game",brute force;greedy,1800
2999,578A,A Problem about Polyline,geometry;math,1700
3000,577B,Modulo Sum,combinatorics;data structures;dp;two pointers,1800
3001,577A,Multiplication Table,implementation;number theory,1100
3002,576E,Painting Edges,binary search;data structures,3200
3003,576D,Flights for Regular Customers,dp;matrices,2600
3004,576C,Points on Plane,constructive algorithms;divide and conquer;geometry;greedy;sortings,2300
3005,576B,Invariance of Tree,constructive algorithms;dfs and similar;greedy;trees,2300
3006,576A,Vasya and Petya's Game,math;number theory,1500
3007,575I,Robots protection,data structures,3000
3008,575H,Bots,combinatorics;number theory,1800
3009,575G,Run for beer,dfs and similar;shortest paths,2400
3010,575F,Bulbo,dp;greedy,2200
3011,575E,Spectator Riots,geometry,3200
3012,575D,Tablecity,constructive algorithms,1700
3013,575C,Party,bitmasks;brute force;graph matchings,2800
3014,575B,Bribes,dfs and similar;trees,2300
3015,575A,Fibonotci,math;matrices,2800
3016,574B,Bear and Three Musketeers,brute force;dfs and similar;graphs;hashing,1500
3017,574A,Bear and Elections,greedy;implementation,1200
3018,573E,Bear and Bowling,data structures;greedy,3100
3019,573D,Bear and Cavalry,data structures;divide and conquer;dp,2900
3020,573C,Bear and Drawing,constructive algorithms;dfs and similar;trees,2600
3021,573B,Bear and Blocks,binary search;data structures;dp;math,1800
3022,573A,Bear and Poker,implementation;math;number theory,1400
3023,572B,Order Book,data structures;greedy;implementation;sortings,1400
3024,572A,Arrays,sortings,1000
3025,571E,Geometric Progressions,math,3200
3026,571D,Campus,binary search;data structures;dsu;trees,3000
3027,571C,CNF 2,constructive algorithms;dfs and similar;graphs;greedy,2600
3028,571B,Minimization,dp;greedy;sortings,2300
3029,571A,Lengthening Sticks,combinatorics;implementation;math,2300
3030,570E,Pig and Palindromes,combinatorics;dp,2600
3031,570D,Tree Requests,binary search;bitmasks;constructive algorithms;dfs and similar;graphs;trees,2400
3032,570C,Replacement,constructive algorithms;data structures;implementation,1600
3033,570B,Simple Game,constructive algorithms;games;greedy;implementation;math,1300
3034,570A,Elections,implementation,1200
3035,569B,Inventory,greedy;math,1200
3036,569A,Music,implementation;math,1500
3037,568E,Longest Increasing Subsequence,data structures;dp,3000
3038,568D,Sign Posts,brute force;geometry;math,2800
3039,568C,New Language,2-sat;greedy,2600
3040,568B,Symmetric and Transitive,combinatorics;dp;math,2100
3041,568A,Primes or Palindromes?,brute force;implementation;math;number theory,1700
3042,567F,Mausoleum,dp,2700
3043,567E,President and Roads,dfs and similar;graphs;hashing;shortest paths,2600
3044,567D,One-Dimensional Battle Ships,binary search;data structures;greedy;sortings,1800
3045,567C,Geometric Progression,binary search;data structures;dp,1700
3046,567B,Berland National Library,implementation,1300
3047,567A,Lineland Mail,greedy;implementation,1000
3048,566G,Max and Min,geometry,2500
3049,566F,Clique in the Divisibility Graph,dp;math;number theory,1600
3050,566E,Restoring Map,bitmasks;constructive algorithms;trees,3200
3051,566D,Restructuring Company,data structures;dsu,1900
3052,566C,Logistical Questions,dfs and similar;divide and conquer;trees,3000
3053,566B,Replicating Processes,constructive algorithms;greedy,2600
3054,566A,Matching Names,dfs and similar;strings;trees,2300
3055,560B,Gerald is into Art,constructive algorithms;implementation,1300
3056,560A,Currency System in Geraldion,implementation;sortings,1100
3057,559E,Gerald and Path,dp;sortings,2900
3058,559D,Randomizer,combinatorics;geometry;probabilities,2800
3059,559C,Gerald and Giant Chess,combinatorics;dp;math;number theory,2500
3060,559B,Equivalent Strings,divide and conquer;hashing;sortings;strings,1800
3061,559A,Gerald's Hexagon,brute force;geometry;math,1600
3062,558E,A Simple Task,data structures;sortings;strings,2600
3063,558D,Guess Your Way Out! II,data structures;implementation;sortings,2500
3064,558C,Amr and Chemistry,brute force;graphs;greedy;math;shortest paths,2000
3065,558B,Amr and The Large Array,implementation,1400
3066,558A,Lala Land and Apple Trees,brute force;implementation;sortings,1200
3067,557E,Ann and Half-Palindrome,data structures;dp;graphs;string suffix structures;strings;trees,2700
3068,557D,Vitaly and Cycle,combinatorics;dfs and similar;graphs;math,2300
3069,557C,Arthur and Table,brute force;data structures;dp;greedy;math;sortings,1900
3070,557B,Pasha and Tea,constructive algorithms;implementation;math;sortings,1500
3071,557A,Ilya and Diplomas,greedy;implementation;math,1200
3072,556B,Case of Fake Numbers,brute force;implementation,1100
3073,556A,Case of the Zeros and Ones,greedy,1100
3074,555E,Case of Computer Network,dfs and similar;graphs;trees,2800
3075,555D,Case of a Top Secret,binary search;implementation;math,2500
3076,555C,Case of Chocolate,data structures,2500
3077,555B,Case of Fugitive,data structures;greedy;sortings,2100
3078,555A,Case of Matryoshkas,implementation,1500
3079,554B,Ohana Cleans Up,brute force;greedy;strings,1200
3080,554A,Kyoya and Photobooks,brute force;math;strings,900
3081,553E,Kyoya and Train,dp;fft;graphs;math;probabilities,3300
3082,553D,Nudist Beach,binary search;graphs;greedy,2300
3083,553C,Love Triangles,dfs and similar;dsu;graphs,2300
3084,553B,Kyoya and Permutation,binary search;combinatorics;constructive algorithms;greedy;implementation;math,2200
3085,553A,Kyoya and Colored Balls,combinatorics;dp;math,1700
3086,552E,Vanya and Brackets,brute force;dp;expression parsing;greedy;implementation;strings,2300
3087,552D,Vanya and Triangles,brute force;combinatorics;data structures;geometry;math;sortings,1900
3088,552C,Vanya and Scales,brute force;dp;greedy;math;meet-in-the-middle;number theory,1800
3089,552B,Vanya and Books,implementation;math,1300
3090,552A,Vanya and Table,implementation;math,1100
3091,551E,GukiZ and GukiZiana,binary search;data structures;implementation,2600
3092,551D,GukiZ and Binary Operations,combinatorics;implementation;math;matrices;number theory,2400
3093,551C,GukiZ hates Boxes,binary search;greedy,2200
3094,551B,ZgukistringZ,brute force;constructive algorithms;implementation;strings,1800
3095,551A,GukiZ and Contest,brute force;implementation;sortings,1000
3096,550E,Brackets in Implications,constructive algorithms;greedy;implementation;math,2300
3097,550D,Regular Bridge,constructive algorithms;graphs;implementation,2000
3098,550C,Divisibility by Eight,brute force;dp;math,1500
3099,550B,Preparing Olympiad,bitmasks;brute force,1500
3100,550A,Two Substrings,brute force;dp;greedy;implementation;strings,1500
3101,549H,Degenerate Matrix,binary search;math,2100
3102,549G,Happy Line,constructive algorithms;greedy;sortings,2200
3103,549F,Yura and Developers,data structures;divide and conquer,2700
3104,549E,Sasha Circle,geometry;math,3200
3105,549D,Haar Features,greedy;implementation,1800
3106,549C,The Game Of Parity,games,2200
3107,549B,Looksery Party,constructive algorithms;dfs and similar;graphs;greedy,2300
3108,549A,Face Detection,implementation;strings,1000
3109,548B,Mike and Fun,brute force;dp;greedy;implementation,1400
3110,548A,Mike and Fax,brute force;implementation;strings,1200
3111,547E,Mike and Friends,data structures;string suffix structures;strings;trees,2800
3112,547D,Mike and Fish,constructive algorithms;dfs and similar;graphs,2500
3113,547C,Mike and Foam,bitmasks;combinatorics;dp;math;number theory,2700
3114,547B,Mike and Feet,binary search;data structures;dp;dsu,2100
3115,547A,Mike and Frog,brute force;greedy;implementation;math,1900
3116,546E,Soldier and Traveling,flows;graphs;math,2300
3117,546D,Soldier and Number Game,constructive algorithms;dp;math;number theory,1700
3118,546C,Soldier and Cards,brute force;dfs and similar;games,1400
3119,546B,Soldier and Badges,brute force;greedy;implementation;sortings,1300
3120,546A,Soldier and Bananas,brute force;implementation;math,800
3121,545E,Paths and Trees,graphs;greedy;shortest paths,2100
3122,545D,Queue,greedy;implementation;sortings,1400
3123,545C,Woodcutters,dp;greedy,1500
3124,545B,Equidistant String,greedy,1200
3125,545A,Toy Cars,implementation,1000
3126,544B,Sea and Islands,constructive algorithms;implementation,1400
3127,544A,Set of Strings,implementation;strings,1100
3128,543E,Listening to Music,constructive algorithms;data structures,3200
3129,543D,Road Improvement,dp;trees,2300
3130,543C,Remembering Strings,bitmasks;dp,2600
3131,543B,Destroying Roads,constructive algorithms;graphs;shortest paths,2300
3132,543A,Writing Code,dp,1900
3133,542F,Quest,dp;greedy,2100
3134,542E,Playing on Graph,graphs;shortest paths,2600
3135,542D,Superhero's Job,dfs and similar;dp;hashing;math;number theory,2600
3136,542C,Idempotent functions,constructive algorithms;graphs;math,2000
3137,542B,Duck Hunt,data structures,3200
3138,542A,Place Your Ad Here,data structures;sortings,2500
3139,540E,Infinite Inversions,binary search;data structures;implementation;sortings;trees,2400
3140,540D,Bad Luck Island,dp;probabilities,2100
3141,540C,Ice Cave,dfs and similar,1800
3142,540B,School Marks,greedy;implementation,1700
3143,540A,Combination Lock,implementation,900
3144,538H,Summer Dichotomy,2-sat;data structures;dfs and similar;greedy,3100
3145,538G,Berserk Robot,constructive algorithms;math;sortings,3100
3146,538F,A Heap of Heaps,brute force;data structures;math;sortings,2200
3147,538E,Demiurges Play Again,dfs and similar;dp;math;trees,2200
3148,538D,Weird Chess,brute force;constructive algorithms;implementation,1800
3149,538C,Tourist's Notes,binary search;brute force;greedy;implementation;math,1600
3150,538B,Quasi Binary,constructive algorithms;dp;greedy;implementation,1400
3151,538A,Cutting Banner,brute force;implementation,1500
3152,536E,Tavas on the Path,data structures;divide and conquer;trees,3100
3153,536D,Tavas in Kansas,dp;games,2800
3154,535E,Tavas and Pashmaks,geometry;math,2900
3155,535D,Tavas and Malekas,greedy;hashing;string suffix structures;strings,2100
3156,535C,Tavas and Karafs,binary search;greedy;math,1900
3157,535B,Tavas and SaDDas,bitmasks;brute force;combinatorics;implementation,1100
3158,535A,Tavas and Nafas,brute force;implementation,1100
3159,534F,Simplified Nonogram,bitmasks;dp;hashing;meet-in-the-middle,2900
3160,534E,Berland Local Positioning System,constructive algorithms;greedy;hashing;implementation,2600
3161,534D,Handshakes,binary search;constructive algorithms;data structures;greedy,2000
3162,534C,Polycarpus' Dice,math,1600
3163,534B,Covered Path,dp;greedy;math,1400
3164,534A,Exam,constructive algorithms;implementation;math,1100
3165,533F,Encoding,hashing;string suffix structures;strings,2400
3166,533E,Correcting Mistakes,constructive algorithms;dp;greedy;hashing;strings;two pointers,1800
3167,533D,Landmarks,data structures;dp,3000
3168,533C,Board Game,games;greedy;implementation;math,1700
3169,533B,Work Group,dfs and similar;dp;graphs;strings;trees,2000
3170,533A,Berland Miners,binary search;data structures;dfs and similar;greedy;trees,3000
3171,530I,Different variables,*special problem,2600
3172,530H,Points in triangle,*special problem;geometry,2200
3173,530G,Levenshtein distance,*special problem,2300
3174,530F,Jumping frogs,*special problem,2300
3175,530E,Sum and product,*special problem,1900
3176,530D,Set subtraction,*special problem,1700
3177,530C,Diophantine equation,*special problem,1700
3178,530B,String inside out,*special problem,1600
3179,530A,Quadratic equation,*special problem,1500
3180,529B,Group Photo 2 (online mirror version),brute force;greedy;sortings,1900
3181,528E,Triangles 3000,geometry;sortings,3000
3182,528D,Fuzzy Search,bitmasks;brute force;fft,2500
3183,527E,Data Center Drama,dfs and similar;graphs,2600
3184,527D,Clique Problem,data structures;dp;greedy;implementation;sortings,2100
3185,527C,Glass Carving,binary search;data structures;implementation,1800
3186,527B,Error Correct System,greedy,1500
3187,527A,Playing with Paper,implementation;math,1100
3188,526G,Spiders Evil Plan,greedy;trees,3300
3189,526F,Pudding Monsters,data structures;divide and conquer,2900
3190,526E,Transmitting Levels,dp;implementation,2400
3191,526D,Om Nom and Necklace,hashing;string suffix structures;strings,2200
3192,526C,Om Nom and Candies,brute force;greedy;math,2000
3193,526B,Om Nom and Dark Park,dfs and similar;greedy;implementation,1500
3194,526A,King of Thieves,brute force;implementation,1300
3195,525E,Anya and Cubes,binary search;bitmasks;brute force;dp;math;meet-in-the-middle,2200
3196,525D,Arthur and Walls,constructive algorithms;data structures;graphs;greedy;shortest paths,2300
3197,525C,Ilya and Sticks,greedy;math;sortings,1600
3198,525B,Pasha and String,constructive algorithms;greedy;math;strings,1500
3199,525A,Vitaliy and Pie,greedy;hashing;strings,1200
3200,524F,And Yet Another Bracket Sequence,data structures;greedy;hashing;string suffix structures;strings,2700
3201,524E,Rooks and Rectangles,data structures;sortings,2400
3202,524D,Social Network,greedy;two pointers,2100
3203,524C,The Art of Dealing with ATM,binary search;sortings,1800
3204,524B,Фото на память - 2 (round version),dp;greedy,1700
3205,524A,"Возможно, вы знаете этих людей?",implementation,1600
3206,523D,Statistics of Recompressing Videos,*special problem;data structures;implementation,1900
3207,523C,Name Quest,*special problem;greedy,1800
3208,523B,Mean Requests,*special problem;implementation,1800
3209,523A,"Rotate, Flip and Zoom",*special problem;implementation,1600
3210,522D,Closest Equals,*special problem;data structures,2200
